depth,shadow_length,model_id,reference_datetime
8,6,GLM,2021-11-08 00:00:00
9,4,GLM,2021-11-08 00:00:00
0,3,GOTM,2021-11-08 00:00:00
1,4,GOTM,2021-11-08 00:00:00
1.5,4,GOTM,2021-11-08 00:00:00
2,3,GOTM,2021-11-08 00:00:00
3,4,GOTM,2021-11-08 00:00:00
4,5,GOTM,2021-11-08 00:00:00
5,4,GOTM,2021-11-08 00:00:00
6,4,GOTM,2021-11-08 00:00:00
7,5,GOTM,2021-11-08 00:00:00
8,4,GOTM,2021-11-08 00:00:00
9,3,GOTM,2021-11-08 00:00:00
0,4,RW,2021-11-08 00:00:00
1,7,RW,2021-11-08 00:00:00
1.5,7,RW,2021-11-08 00:00:00
2,5,RW,2021-11-08 00:00:00
3,6,RW,2021-11-08 00:00:00
4,6,RW,2021-11-08 00:00:00
5,7,RW,2021-11-08 00:00:00
6,8,RW,2021-11-08 00:00:00
7,8,RW,2021-11-08 00:00:00
8,8,RW,2021-11-08 00:00:00
9,8,RW,2021-11-08 00:00:00
0,3,Simstrat,2021-11-08 00:00:00
1,3,Simstrat,2021-11-08 00:00:00
1.5,4,Simstrat,2021-11-08 00:00:00
2,8,Simstrat,2021-11-08 00:00:00
3,2,Simstrat,2021-11-08 00:00:00
4,3,Simstrat,2021-11-08 00:00:00
5,4,Simstrat,2021-11-08 00:00:00
6,4,Simstrat,2021-11-08 00:00:00
7,4,Simstrat,2021-11-08 00:00:00
8,4,Simstrat,2021-11-08 00:00:00
9,4,Simstrat,2021-11-08 00:00:00
0,2,climatology,2021-11-08 00:00:00
1,2,climatology,2021-11-08 00:00:00
1.5,3,climatology,2021-11-08 00:00:00
2,3,climatology,2021-11-08 00:00:00
3,3,climatology,2021-11-08 00:00:00
4,4,climatology,2021-11-08 00:00:00
5,3,climatology,2021-11-08 00:00:00
6,5,climatology,2021-11-08 00:00:00
7,5,climatology,2021-11-08 00:00:00
8,4,climatology,2021-11-08 00:00:00
9,4,climatology,2021-11-08 00:00:00
0,3,empirical,2021-11-08 00:00:00
1,6,empirical,2021-11-08 00:00:00
1.5,7,empirical,2021-11-08 00:00:00
2,4,empirical,2021-11-08 00:00:00
3,6,empirical,2021-11-08 00:00:00
4,6,empirical,2021-11-08 00:00:00
5,7,empirical,2021-11-08 00:00:00
6,8,empirical,2021-11-08 00:00:00
7,7,empirical,2021-11-08 00:00:00
8,8,empirical,2021-11-08 00:00:00
9,8,empirical,2021-11-08 00:00:00
0,4,empirical_ler,2021-11-08 00:00:00
1,4,empirical_ler,2021-11-08 00:00:00
1.5,4,empirical_ler,2021-11-08 00:00:00
2,9,empirical_ler,2021-11-08 00:00:00
3,5,empirical_ler,2021-11-08 00:00:00
4,6,empirical_ler,2021-11-08 00:00:00
5,7,empirical_ler,2021-11-08 00:00:00
6,7,empirical_ler,2021-11-08 00:00:00
7,7,empirical_ler,2021-11-08 00:00:00
8,7,empirical_ler,2021-11-08 00:00:00
9,7,empirical_ler,2021-11-08 00:00:00
0,4,ler,2021-11-08 00:00:00
1,3,ler,2021-11-08 00:00:00
1.5,4,ler,2021-11-08 00:00:00
2,4,ler,2021-11-08 00:00:00
3,5,ler,2021-11-08 00:00:00
4,5,ler,2021-11-08 00:00:00
5,4,ler,2021-11-08 00:00:00
6,4,ler,2021-11-08 00:00:00
7,4,ler,2021-11-08 00:00:00
8,4,ler,2021-11-08 00:00:00
9,4,ler,2021-11-08 00:00:00
0,4,GLM,2021-11-15 00:00:00
1,6,GLM,2021-11-15 00:00:00
1.5,3,GLM,2021-11-15 00:00:00
2,3,GLM,2021-11-15 00:00:00
3,4,GLM,2021-11-15 00:00:00
4,8,GLM,2021-11-15 00:00:00
5,5,GLM,2021-11-15 00:00:00
6,3,GLM,2021-11-15 00:00:00
7,5,GLM,2021-11-15 00:00:00
8,6,GLM,2021-11-15 00:00:00
9,3,GLM,2021-11-15 00:00:00
0,4,GOTM,2021-11-15 00:00:00
1,4,GOTM,2021-11-15 00:00:00
1.5,4,GOTM,2021-11-15 00:00:00
2,6,GOTM,2021-11-15 00:00:00
3,4,GOTM,2021-11-15 00:00:00
4,3,GOTM,2021-11-15 00:00:00
5,5,GOTM,2021-11-15 00:00:00
6,4,GOTM,2021-11-15 00:00:00
7,4,GOTM,2021-11-15 00:00:00
8,2,GOTM,2021-11-15 00:00:00
9,2,GOTM,2021-11-15 00:00:00
0,4,RW,2021-11-15 00:00:00
1,6,RW,2021-11-15 00:00:00
1.5,8,RW,2021-11-15 00:00:00
2,6,RW,2021-11-15 00:00:00
3,7,RW,2021-11-15 00:00:00
4,5,RW,2021-11-15 00:00:00
5,5,RW,2021-11-15 00:00:00
6,5,RW,2021-11-15 00:00:00
7,8,RW,2021-11-15 00:00:00
8,5,RW,2021-11-15 00:00:00
9,5,RW,2021-11-15 00:00:00
0,6,Simstrat,2021-11-15 00:00:00
1,6,Simstrat,2021-11-15 00:00:00
1.5,5,Simstrat,2021-11-15 00:00:00
2,6,Simstrat,2021-11-15 00:00:00
3,4,Simstrat,2021-11-15 00:00:00
4,3,Simstrat,2021-11-15 00:00:00
5,5,Simstrat,2021-11-15 00:00:00
6,5,Simstrat,2021-11-15 00:00:00
7,3,Simstrat,2021-11-15 00:00:00
8,3,Simstrat,2021-11-15 00:00:00
9,3,Simstrat,2021-11-15 00:00:00
0,3,climatology,2021-11-15 00:00:00
1,2,climatology,2021-11-15 00:00:00
1.5,3,climatology,2021-11-15 00:00:00
2,3,climatology,2021-11-15 00:00:00
3,3,climatology,2021-11-15 00:00:00
4,3,climatology,2021-11-15 00:00:00
5,4,climatology,2021-11-15 00:00:00
6,4,climatology,2021-11-15 00:00:00
7,5,climatology,2021-11-15 00:00:00
8,4,climatology,2021-11-15 00:00:00
9,4,climatology,2021-11-15 00:00:00
0,4,empirical,2021-11-15 00:00:00
1,6,empirical,2021-11-15 00:00:00
1.5,8,empirical,2021-11-15 00:00:00
2,6,empirical,2021-11-15 00:00:00
3,5,empirical,2021-11-15 00:00:00
4,4,empirical,2021-11-15 00:00:00
5,5,empirical,2021-11-15 00:00:00
6,5,empirical,2021-11-15 00:00:00
7,5,empirical,2021-11-15 00:00:00
8,5,empirical,2021-11-15 00:00:00
9,5,empirical,2021-11-15 00:00:00
0,4,empirical_ler,2021-11-15 00:00:00
1,6,empirical_ler,2021-11-15 00:00:00
1.5,4,empirical_ler,2021-11-15 00:00:00
2,5,empirical_ler,2021-11-15 00:00:00
3,5,empirical_ler,2021-11-15 00:00:00
4,5,empirical_ler,2021-11-15 00:00:00
5,5,empirical_ler,2021-11-15 00:00:00
6,5,empirical_ler,2021-11-15 00:00:00
7,5,empirical_ler,2021-11-15 00:00:00
8,5,empirical_ler,2021-11-15 00:00:00
9,5,empirical_ler,2021-11-15 00:00:00
0,4,ler,2021-11-15 00:00:00
1,4,ler,2021-11-15 00:00:00
1.5,3,ler,2021-11-15 00:00:00
2,6,ler,2021-11-15 00:00:00
3,7,ler,2021-11-15 00:00:00
4,5,ler,2021-11-15 00:00:00
5,3,ler,2021-11-15 00:00:00
6,3,ler,2021-11-15 00:00:00
7,3,ler,2021-11-15 00:00:00
8,3,ler,2021-11-15 00:00:00
9,3,ler,2021-11-15 00:00:00
0,5,GLM,2021-11-22 00:00:00
1,5,GLM,2021-11-22 00:00:00
1.5,4,GLM,2021-11-22 00:00:00
2,5,GLM,2021-11-22 00:00:00
3,4,GLM,2021-11-22 00:00:00
4,6,GLM,2021-11-22 00:00:00
5,4,GLM,2021-11-22 00:00:00
6,3,GLM,2021-11-22 00:00:00
7,4,GLM,2021-11-22 00:00:00
8,5,GLM,2021-11-22 00:00:00
9,4,GLM,2021-11-22 00:00:00
0,4,GOTM,2021-11-22 00:00:00
1,3,GOTM,2021-11-22 00:00:00
1.5,3,GOTM,2021-11-22 00:00:00
2,3,GOTM,2021-11-22 00:00:00
3,3,GOTM,2021-11-22 00:00:00
4,3,GOTM,2021-11-22 00:00:00
5,3,GOTM,2021-11-22 00:00:00
6,3,GOTM,2021-11-22 00:00:00
7,3,GOTM,2021-11-22 00:00:00
8,4,GOTM,2021-11-22 00:00:00
9,4,GOTM,2021-11-22 00:00:00
0,4,RW,2021-11-22 00:00:00
1,4,RW,2021-11-22 00:00:00
1.5,7,RW,2021-11-22 00:00:00
2,7,RW,2021-11-22 00:00:00
3,6,RW,2021-11-22 00:00:00
4,5,RW,2021-11-22 00:00:00
5,3,RW,2021-11-22 00:00:00
6,2,RW,2021-11-22 00:00:00
7,5,RW,2021-11-22 00:00:00
8,2,RW,2021-11-22 00:00:00
9,2,RW,2021-11-22 00:00:00
0,5,Simstrat,2021-11-22 00:00:00
1,3,Simstrat,2021-11-22 00:00:00
1.5,5,Simstrat,2021-11-22 00:00:00
2,3,Simstrat,2021-11-22 00:00:00
3,6,Simstrat,2021-11-22 00:00:00
4,4,Simstrat,2021-11-22 00:00:00
5,5,Simstrat,2021-11-22 00:00:00
6,3,Simstrat,2021-11-22 00:00:00
7,2,Simstrat,2021-11-22 00:00:00
8,3,Simstrat,2021-11-22 00:00:00
9,3,Simstrat,2021-11-22 00:00:00
0,3,climatology,2021-11-22 00:00:00
1,2,climatology,2021-11-22 00:00:00
1.5,2,climatology,2021-11-22 00:00:00
2,3,climatology,2021-11-22 00:00:00
3,2,climatology,2021-11-22 00:00:00
4,5,climatology,2021-11-22 00:00:00
5,5,climatology,2021-11-22 00:00:00
6,3,climatology,2021-11-22 00:00:00
7,4,climatology,2021-11-22 00:00:00
8,3,climatology,2021-11-22 00:00:00
9,6,climatology,2021-11-22 00:00:00
0,4,empirical,2021-11-22 00:00:00
1,4,empirical,2021-11-22 00:00:00
1.5,6,empirical,2021-11-22 00:00:00
2,6,empirical,2021-11-22 00:00:00
3,3,empirical,2021-11-22 00:00:00
4,4,empirical,2021-11-22 00:00:00
5,3,empirical,2021-11-22 00:00:00
6,3,empirical,2021-11-22 00:00:00
7,3,empirical,2021-11-22 00:00:00
8,3,empirical,2021-11-22 00:00:00
9,6,empirical,2021-11-22 00:00:00
0,5,empirical_ler,2021-11-22 00:00:00
1,4,empirical_ler,2021-11-22 00:00:00
1.5,7,empirical_ler,2021-11-22 00:00:00
2,5,empirical_ler,2021-11-22 00:00:00
3,3,empirical_ler,2021-11-22 00:00:00
4,5,empirical_ler,2021-11-22 00:00:00
5,3,empirical_ler,2021-11-22 00:00:00
6,3,empirical_ler,2021-11-22 00:00:00
7,3,empirical_ler,2021-11-22 00:00:00
8,5,empirical_ler,2021-11-22 00:00:00
9,3,empirical_ler,2021-11-22 00:00:00
0,4,ler,2021-11-22 00:00:00
1,5,ler,2021-11-22 00:00:00
1.5,3,ler,2021-11-22 00:00:00
2,3,ler,2021-11-22 00:00:00
3,6,ler,2021-11-22 00:00:00
4,3,ler,2021-11-22 00:00:00
5,5,ler,2021-11-22 00:00:00
6,3,ler,2021-11-22 00:00:00
7,4,ler,2021-11-22 00:00:00
8,5,ler,2021-11-22 00:00:00
9,3,ler,2021-11-22 00:00:00
0,5,GLM,2021-11-29 00:00:00
1,5,GLM,2021-11-29 00:00:00
1.5,5,GLM,2021-11-29 00:00:00
2,4,GLM,2021-11-29 00:00:00
3,4,GLM,2021-11-29 00:00:00
4,4,GLM,2021-11-29 00:00:00
5,4,GLM,2021-11-29 00:00:00
6,4,GLM,2021-11-29 00:00:00
7,4,GLM,2021-11-29 00:00:00
8,4,GLM,2021-11-29 00:00:00
9,4,GLM,2021-11-29 00:00:00
0,4,GOTM,2021-11-29 00:00:00
1,4,GOTM,2021-11-29 00:00:00
1.5,4,GOTM,2021-11-29 00:00:00
2,5,GOTM,2021-11-29 00:00:00
3,4,GOTM,2021-11-29 00:00:00
4,6,GOTM,2021-11-29 00:00:00
5,3,GOTM,2021-11-29 00:00:00
6,4,GOTM,2021-11-29 00:00:00
7,4,GOTM,2021-11-29 00:00:00
8,4,GOTM,2021-11-29 00:00:00
9,4,GOTM,2021-11-29 00:00:00
0,4,RW,2021-11-29 00:00:00
1,4,RW,2021-11-29 00:00:00
1.5,5,RW,2021-11-29 00:00:00
2,7,RW,2021-11-29 00:00:00
3,10,RW,2021-11-29 00:00:00
4,9,RW,2021-11-29 00:00:00
5,14,RW,2021-11-29 00:00:00
6,10,RW,2021-11-29 00:00:00
7,11,RW,2021-11-29 00:00:00
8,10,RW,2021-11-29 00:00:00
9,11,RW,2021-11-29 00:00:00
0,3,Simstrat,2021-11-29 00:00:00
1,3,Simstrat,2021-11-29 00:00:00
1.5,3,Simstrat,2021-11-29 00:00:00
2,4,Simstrat,2021-11-29 00:00:00
3,3,Simstrat,2021-11-29 00:00:00
4,3,Simstrat,2021-11-29 00:00:00
5,2,Simstrat,2021-11-29 00:00:00
6,3,Simstrat,2021-11-29 00:00:00
7,3,Simstrat,2021-11-29 00:00:00
8,4,Simstrat,2021-11-29 00:00:00
9,2,Simstrat,2021-11-29 00:00:00
0,3,climatology,2021-11-29 00:00:00
1,2,climatology,2021-11-29 00:00:00
1.5,2,climatology,2021-11-29 00:00:00
2,4,climatology,2021-11-29 00:00:00
3,3,climatology,2021-11-29 00:00:00
4,3,climatology,2021-11-29 00:00:00
5,5,climatology,2021-11-29 00:00:00
6,3,climatology,2021-11-29 00:00:00
7,3,climatology,2021-11-29 00:00:00
8,3,climatology,2021-11-29 00:00:00
9,8,climatology,2021-11-29 00:00:00
0,4,empirical,2021-11-29 00:00:00
1,4,empirical,2021-11-29 00:00:00
1.5,5,empirical,2021-11-29 00:00:00
2,4,empirical,2021-11-29 00:00:00
3,9,empirical,2021-11-29 00:00:00
4,9,empirical,2021-11-29 00:00:00
5,10,empirical,2021-11-29 00:00:00
6,7,empirical,2021-11-29 00:00:00
7,11,empirical,2021-11-29 00:00:00
8,10,empirical,2021-11-29 00:00:00
9,11,empirical,2021-11-29 00:00:00
0,4,empirical_ler,2021-11-29 00:00:00
1,4,empirical_ler,2021-11-29 00:00:00
1.5,4,empirical_ler,2021-11-29 00:00:00
2,4,empirical_ler,2021-11-29 00:00:00
3,6,empirical_ler,2021-11-29 00:00:00
4,6,empirical_ler,2021-11-29 00:00:00
5,10,empirical_ler,2021-11-29 00:00:00
6,10,empirical_ler,2021-11-29 00:00:00
7,10,empirical_ler,2021-11-29 00:00:00
8,7,empirical_ler,2021-11-29 00:00:00
9,8,empirical_ler,2021-11-29 00:00:00
0,3,ler,2021-11-29 00:00:00
1,4,ler,2021-11-29 00:00:00
1.5,3,ler,2021-11-29 00:00:00
2,3,ler,2021-11-29 00:00:00
3,3,ler,2021-11-29 00:00:00
4,4,ler,2021-11-29 00:00:00
5,4,ler,2021-11-29 00:00:00
6,3,ler,2021-11-29 00:00:00
7,3,ler,2021-11-29 00:00:00
8,4,ler,2021-11-29 00:00:00
9,4,ler,2021-11-29 00:00:00
0,5,GLM,2021-12-06 00:00:00
1,6,GLM,2021-12-06 00:00:00
1.5,6,GLM,2021-12-06 00:00:00
2,5,GLM,2021-12-06 00:00:00
3,5,GLM,2021-12-06 00:00:00
4,5,GLM,2021-12-06 00:00:00
5,5,GLM,2021-12-06 00:00:00
6,5,GLM,2021-12-06 00:00:00
7,5,GLM,2021-12-06 00:00:00
8,3,GLM,2021-12-06 00:00:00
9,5,GLM,2021-12-06 00:00:00
0,3,GOTM,2021-12-06 00:00:00
1,4,GOTM,2021-12-06 00:00:00
1.5,7,GOTM,2021-12-06 00:00:00
2,6,GOTM,2021-12-06 00:00:00
3,4,GOTM,2021-12-06 00:00:00
4,3,GOTM,2021-12-06 00:00:00
5,3,GOTM,2021-12-06 00:00:00
6,3,GOTM,2021-12-06 00:00:00
7,4,GOTM,2021-12-06 00:00:00
8,4,GOTM,2021-12-06 00:00:00
9,4,GOTM,2021-12-06 00:00:00
0,4,RW,2021-12-06 00:00:00
1,8,RW,2021-12-06 00:00:00
1.5,5,RW,2021-12-06 00:00:00
2,9,RW,2021-12-06 00:00:00
3,13,RW,2021-12-06 00:00:00
4,7,RW,2021-12-06 00:00:00
5,13,RW,2021-12-06 00:00:00
6,13,RW,2021-12-06 00:00:00
7,14,RW,2021-12-06 00:00:00
8,10,RW,2021-12-06 00:00:00
9,14,RW,2021-12-06 00:00:00
0,3,Simstrat,2021-12-06 00:00:00
1,4,Simstrat,2021-12-06 00:00:00
1.5,6,Simstrat,2021-12-06 00:00:00
2,4,Simstrat,2021-12-06 00:00:00
3,6,Simstrat,2021-12-06 00:00:00
4,3,Simstrat,2021-12-06 00:00:00
5,4,Simstrat,2021-12-06 00:00:00
6,5,Simstrat,2021-12-06 00:00:00
7,4,Simstrat,2021-12-06 00:00:00
8,3,Simstrat,2021-12-06 00:00:00
9,3,Simstrat,2021-12-06 00:00:00
0,2,climatology,2021-12-06 00:00:00
1,3,climatology,2021-12-06 00:00:00
1.5,2,climatology,2021-12-06 00:00:00
2,3,climatology,2021-12-06 00:00:00
3,3,climatology,2021-12-06 00:00:00
4,3,climatology,2021-12-06 00:00:00
5,4,climatology,2021-12-06 00:00:00
6,4,climatology,2021-12-06 00:00:00
7,4,climatology,2021-12-06 00:00:00
8,4,climatology,2021-12-06 00:00:00
9,4,climatology,2021-12-06 00:00:00
0,4,empirical,2021-12-06 00:00:00
1,6,empirical,2021-12-06 00:00:00
1.5,5,empirical,2021-12-06 00:00:00
2,6,empirical,2021-12-06 00:00:00
3,7,empirical,2021-12-06 00:00:00
4,7,empirical,2021-12-06 00:00:00
5,11,empirical,2021-12-06 00:00:00
6,13,empirical,2021-12-06 00:00:00
7,10,empirical,2021-12-06 00:00:00
8,8,empirical,2021-12-06 00:00:00
9,14,empirical,2021-12-06 00:00:00
0,4,empirical_ler,2021-12-06 00:00:00
1,4,empirical_ler,2021-12-06 00:00:00
1.5,4,empirical_ler,2021-12-06 00:00:00
2,9,empirical_ler,2021-12-06 00:00:00
3,5,empirical_ler,2021-12-06 00:00:00
4,3,empirical_ler,2021-12-06 00:00:00
5,9,empirical_ler,2021-12-06 00:00:00
6,10,empirical_ler,2021-12-06 00:00:00
7,10,empirical_ler,2021-12-06 00:00:00
8,7,empirical_ler,2021-12-06 00:00:00
9,14,empirical_ler,2021-12-06 00:00:00
0,5,ler,2021-12-06 00:00:00
1,6,ler,2021-12-06 00:00:00
1.5,4,ler,2021-12-06 00:00:00
2,5,ler,2021-12-06 00:00:00
3,4,ler,2021-12-06 00:00:00
4,5,ler,2021-12-06 00:00:00
5,2,ler,2021-12-06 00:00:00
6,4,ler,2021-12-06 00:00:00
7,3,ler,2021-12-06 00:00:00
8,2,ler,2021-12-06 00:00:00
9,4,ler,2021-12-06 00:00:00
0,5,GLM,2021-12-13 00:00:00
1,5,GLM,2021-12-13 00:00:00
1.5,4,GLM,2021-12-13 00:00:00
2,5,GLM,2021-12-13 00:00:00
3,4,GLM,2021-12-13 00:00:00
4,4,GLM,2021-12-13 00:00:00
5,6,GLM,2021-12-13 00:00:00
6,5,GLM,2021-12-13 00:00:00
7,4,GLM,2021-12-13 00:00:00
8,5,GLM,2021-12-13 00:00:00
9,4,GLM,2021-12-13 00:00:00
0,4,GOTM,2021-12-13 00:00:00
1,4,GOTM,2021-12-13 00:00:00
1.5,4,GOTM,2021-12-13 00:00:00
2,4,GOTM,2021-12-13 00:00:00
3,4,GOTM,2021-12-13 00:00:00
4,3,GOTM,2021-12-13 00:00:00
5,5,GOTM,2021-12-13 00:00:00
6,3,GOTM,2021-12-13 00:00:00
7,4,GOTM,2021-12-13 00:00:00
8,4,GOTM,2021-12-13 00:00:00
9,7,GOTM,2021-12-13 00:00:00
0,5,RW,2021-12-13 00:00:00
1,8,RW,2021-12-13 00:00:00
1.5,6,RW,2021-12-13 00:00:00
2,9,RW,2021-12-13 00:00:00
3,6,RW,2021-12-13 00:00:00
4,7,RW,2021-12-13 00:00:00
5,6,RW,2021-12-13 00:00:00
6,6,RW,2021-12-13 00:00:00
7,10,RW,2021-12-13 00:00:00
8,10,RW,2021-12-13 00:00:00
9,10,RW,2021-12-13 00:00:00
0,4,Simstrat,2021-12-13 00:00:00
1,3,Simstrat,2021-12-13 00:00:00
1.5,5,Simstrat,2021-12-13 00:00:00
2,3,Simstrat,2021-12-13 00:00:00
3,4,Simstrat,2021-12-13 00:00:00
4,3,Simstrat,2021-12-13 00:00:00
5,4,Simstrat,2021-12-13 00:00:00
6,3,Simstrat,2021-12-13 00:00:00
7,4,Simstrat,2021-12-13 00:00:00
8,3,Simstrat,2021-12-13 00:00:00
9,5,Simstrat,2021-12-13 00:00:00
0,1,climatology,2021-12-13 00:00:00
1,2,climatology,2021-12-13 00:00:00
1.5,2,climatology,2021-12-13 00:00:00
2,2,climatology,2021-12-13 00:00:00
3,2,climatology,2021-12-13 00:00:00
4,3,climatology,2021-12-13 00:00:00
5,2,climatology,2021-12-13 00:00:00
6,1,climatology,2021-12-13 00:00:00
7,2,climatology,2021-12-13 00:00:00
8,3,climatology,2021-12-13 00:00:00
9,1,climatology,2021-12-13 00:00:00
0,5,empirical,2021-12-13 00:00:00
1,6,empirical,2021-12-13 00:00:00
1.5,6,empirical,2021-12-13 00:00:00
2,6,empirical,2021-12-13 00:00:00
3,6,empirical,2021-12-13 00:00:00
4,6,empirical,2021-12-13 00:00:00
5,6,empirical,2021-12-13 00:00:00
6,6,empirical,2021-12-13 00:00:00
7,9,empirical,2021-12-13 00:00:00
8,10,empirical,2021-12-13 00:00:00
9,10,empirical,2021-12-13 00:00:00
0,4,empirical_ler,2021-12-13 00:00:00
1,5,empirical_ler,2021-12-13 00:00:00
1.5,5,empirical_ler,2021-12-13 00:00:00
2,9,empirical_ler,2021-12-13 00:00:00
3,5,empirical_ler,2021-12-13 00:00:00
4,6,empirical_ler,2021-12-13 00:00:00
5,6,empirical_ler,2021-12-13 00:00:00
6,6,empirical_ler,2021-12-13 00:00:00
7,7,empirical_ler,2021-12-13 00:00:00
8,4,empirical_ler,2021-12-13 00:00:00
9,4,empirical_ler,2021-12-13 00:00:00
0,5,ler,2021-12-13 00:00:00
1,3,ler,2021-12-13 00:00:00
1.5,3,ler,2021-12-13 00:00:00
2,4,ler,2021-12-13 00:00:00
3,4,ler,2021-12-13 00:00:00
4,4,ler,2021-12-13 00:00:00
5,6,ler,2021-12-13 00:00:00
6,4,ler,2021-12-13 00:00:00
7,4,ler,2021-12-13 00:00:00
8,5,ler,2021-12-13 00:00:00
9,4,ler,2021-12-13 00:00:00
0,4,GLM,2021-12-20 00:00:00
1,5,GLM,2021-12-20 00:00:00
1.5,5,GLM,2021-12-20 00:00:00
2,5,GLM,2021-12-20 00:00:00
3,5,GLM,2021-12-20 00:00:00
4,4,GLM,2021-12-20 00:00:00
5,5,GLM,2021-12-20 00:00:00
6,4,GLM,2021-12-20 00:00:00
7,7,GLM,2021-12-20 00:00:00
8,5,GLM,2021-12-20 00:00:00
9,4,GLM,2021-12-20 00:00:00
0,2,GOTM,2021-12-20 00:00:00
1,2,GOTM,2021-12-20 00:00:00
1.5,4,GOTM,2021-12-20 00:00:00
2,2,GOTM,2021-12-20 00:00:00
3,3,GOTM,2021-12-20 00:00:00
4,2,GOTM,2021-12-20 00:00:00
5,3,GOTM,2021-12-20 00:00:00
6,2,GOTM,2021-12-20 00:00:00
7,2,GOTM,2021-12-20 00:00:00
8,5,GOTM,2021-12-20 00:00:00
9,4,GOTM,2021-12-20 00:00:00
0,6,RW,2021-12-20 00:00:00
1,6,RW,2021-12-20 00:00:00
1.5,6,RW,2021-12-20 00:00:00
2,5,RW,2021-12-20 00:00:00
3,6,RW,2021-12-20 00:00:00
4,7,RW,2021-12-20 00:00:00
5,5,RW,2021-12-20 00:00:00
6,3,RW,2021-12-20 00:00:00
7,14,RW,2021-12-20 00:00:00
8,14,RW,2021-12-20 00:00:00
9,14,RW,2021-12-20 00:00:00
0,3,Simstrat,2021-12-20 00:00:00
1,3,Simstrat,2021-12-20 00:00:00
1.5,7,Simstrat,2021-12-20 00:00:00
2,3,Simstrat,2021-12-20 00:00:00
3,4,Simstrat,2021-12-20 00:00:00
4,4,Simstrat,2021-12-20 00:00:00
5,4,Simstrat,2021-12-20 00:00:00
6,5,Simstrat,2021-12-20 00:00:00
7,3,Simstrat,2021-12-20 00:00:00
8,3,Simstrat,2021-12-20 00:00:00
9,5,Simstrat,2021-12-20 00:00:00
0,3,climatology,2021-12-20 00:00:00
1,3,climatology,2021-12-20 00:00:00
1.5,2,climatology,2021-12-20 00:00:00
2,2,climatology,2021-12-20 00:00:00
3,2,climatology,2021-12-20 00:00:00
4,2,climatology,2021-12-20 00:00:00
5,5,climatology,2021-12-20 00:00:00
6,2,climatology,2021-12-20 00:00:00
7,1,climatology,2021-12-20 00:00:00
8,2,climatology,2021-12-20 00:00:00
9,1,climatology,2021-12-20 00:00:00
0,6,empirical,2021-12-20 00:00:00
1,4,empirical,2021-12-20 00:00:00
1.5,3,empirical,2021-12-20 00:00:00
2,5,empirical,2021-12-20 00:00:00
3,6,empirical,2021-12-20 00:00:00
4,7,empirical,2021-12-20 00:00:00
5,5,empirical,2021-12-20 00:00:00
6,3,empirical,2021-12-20 00:00:00
7,14,empirical,2021-12-20 00:00:00
8,14,empirical,2021-12-20 00:00:00
9,14,empirical,2021-12-20 00:00:00
0,6,empirical_ler,2021-12-20 00:00:00
1,4,empirical_ler,2021-12-20 00:00:00
1.5,4,empirical_ler,2021-12-20 00:00:00
2,5,empirical_ler,2021-12-20 00:00:00
3,4,empirical_ler,2021-12-20 00:00:00
4,4,empirical_ler,2021-12-20 00:00:00
5,4,empirical_ler,2021-12-20 00:00:00
6,3,empirical_ler,2021-12-20 00:00:00
7,14,empirical_ler,2021-12-20 00:00:00
8,4,empirical_ler,2021-12-20 00:00:00
9,4,empirical_ler,2021-12-20 00:00:00
0,3,ler,2021-12-20 00:00:00
1,5,ler,2021-12-20 00:00:00
1.5,4,ler,2021-12-20 00:00:00
2,4,ler,2021-12-20 00:00:00
3,2,ler,2021-12-20 00:00:00
4,5,ler,2021-12-20 00:00:00
5,3,ler,2021-12-20 00:00:00
6,3,ler,2021-12-20 00:00:00
7,7,ler,2021-12-20 00:00:00
8,3,ler,2021-12-20 00:00:00
9,4,ler,2021-12-20 00:00:00
0,4,GLM,2021-12-27 00:00:00
1,3,GLM,2021-12-27 00:00:00
1.5,3,GLM,2021-12-27 00:00:00
2,4,GLM,2021-12-27 00:00:00
3,5,GLM,2021-12-27 00:00:00
4,4,GLM,2021-12-27 00:00:00
5,3,GLM,2021-12-27 00:00:00
6,7,GLM,2021-12-27 00:00:00
7,7,GLM,2021-12-27 00:00:00
8,4,GLM,2021-12-27 00:00:00
9,5,GLM,2021-12-27 00:00:00
0,2,GOTM,2021-12-27 00:00:00
1,3,GOTM,2021-12-27 00:00:00
1.5,3,GOTM,2021-12-27 00:00:00
2,2,GOTM,2021-12-27 00:00:00
3,2,GOTM,2021-12-27 00:00:00
4,4,GOTM,2021-12-27 00:00:00
5,3,GOTM,2021-12-27 00:00:00
6,3,GOTM,2021-12-27 00:00:00
7,2,GOTM,2021-12-27 00:00:00
8,3,GOTM,2021-12-27 00:00:00
9,4,GOTM,2021-12-27 00:00:00
0,6,RW,2021-12-27 00:00:00
1,2,RW,2021-12-27 00:00:00
1.5,3,RW,2021-12-27 00:00:00
2,6,RW,2021-12-27 00:00:00
3,7,RW,2021-12-27 00:00:00
4,7,RW,2021-12-27 00:00:00
5,7,RW,2021-12-27 00:00:00
6,7,RW,2021-12-27 00:00:00
7,7,RW,2021-12-27 00:00:00
8,14,RW,2021-12-27 00:00:00
9,14,RW,2021-12-27 00:00:00
0,2,Simstrat,2021-12-27 00:00:00
1,3,Simstrat,2021-12-27 00:00:00
1.5,4,Simstrat,2021-12-27 00:00:00
2,5,Simstrat,2021-12-27 00:00:00
